gene_name,TC_M_43_1,TC_M_43_2,TC_F_21_1,ATC_M_43_2,ATC_M_43_1,ATC_F_21_3,ATC_F_21_4,ATC_F_21_1,ATC_F_21_2
MIR4711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP005380.1,0.4,0.0,0.1,0.0,0.0,0.0,0.14,0.0,0.0
AC103810.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL785P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL612P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YWHAEP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL557P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP001020.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRADA,21.08,21.96,23.49,30.97,28.68,32.45,32.33,32.86,32.02
MIR4666A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC025627.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC018371.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL804P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
RN7SL480P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR5095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090287.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR1260B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL163P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090506.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNLIPRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SS18L2P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005697.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0
MIR5585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR5589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3926-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC080112.1,0.38,0.61,0.21,1.66,1.93,2.73,2.79,3.35,3.31
RN7SL371P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3156-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC107892.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSLP2,0.0,0.0,0.0,0.11,0.13,0.0,0.0,0.0,0.0
AC036222.2,0.19,2.02,1.17,1.23,0.32,0.81,0.53,0.29,0.62
MIR4323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPM1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NARF-IT1,3.57,3.67,2.65,2.1,1.83,0.7,0.97,0.92,1.24
AC121320.1,1.62,2.11,2.4,0.35,0.35,0.08,0.21,0.37,0.1
MIR5091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAMD4P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011474.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX6CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00683,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01909,0.0,0.36,0.0,0.04,0.0,0.1,0.04,0.1,0.05
AC005324.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF14,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
AP005203.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR5096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC044873.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL138P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC135178.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBL5P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC091588.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP005671.1,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0
AC012213.3,0.07,0.35,0.13,0.05,0.11,0.23,0.18,0.2,0.37
AC015813.3,0.01,0.02,0.01,0.1,0.14,0.03,0.04,0.07,0.01
MIR3180-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARIH2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3118-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC098850.3,0.0,0.02,0.13,0.07,0.0,0.1,0.26,0.19,0.13
LIVAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC061975.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
MIR5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL510P,0.0,0.29,0.0,0.2,0.0,0.0,0.0,0.0,0.0
AC007952.8,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC026254.2,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.1,0.2
MIR4668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL703P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR5692A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3909,16.3,4.96,7.19,1.68,0.0,1.65,0.0,0.0,1.9
MIR4293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4536-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016383.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBPF15,47.94,54.1,33.82,19.47,22.24,10.95,9.74,11.27,9.98
AC138207.7,0.0,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0
AC004477.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0
MIR4776-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090615.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC087499.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC053481.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005410.2,1.11,1.24,0.36,0.6,0.29,0.33,0.29,0.26,0.11
AC090774.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
MIR3657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079915.1,0.05,0.12,0.05,0.05,0.1,0.09,0.18,0.09,0.16
AP002472.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005224.3,0.65,0.83,1.05,0.34,0.22,0.15,0.17,0.03,0.25
AC090616.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005899.5,0.1,0.0,0.0,0.42,0.0,0.21,0.0,0.3,0.16
AC002091.2,1.76,1.09,2.11,2.85,1.23,0.73,0.92,0.34,1.91
MIR4740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP000919.3,0.0,0.0,0.0,0.27,0.55,0.0,0.33,0.51,0.23
AP002478.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03
SNHG25,4.15,4.9,5.69,7.29,7.23,11.77,7.92,10.35,9.26
CBX3P2,1.5,1.99,2.26,1.1,1.09,0.57,1.0,0.65,0.85
MIR3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCOA4,23.9,25.8,24.78,48.3,47.83,53.89,59.74,57.54,56.4
MIR4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC130289.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL118P,0.44,0.0,0.0,0.0,0.92,0.15,0.15,0.0,0.18
MIR4451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR5580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D3P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL493P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP005205.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NARF-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL449423.1,1.32,1.55,0.27,0.19,0.44,0.0,0.09,0.0,0.22
AC007923.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC019183.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3179-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP001178.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC021506.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC233702.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL220P,0.89,0.71,0.68,0.96,0.74,0.63,0.31,0.34,0.72
AC005288.1,0.58,0.74,0.42,0.88,0.63,0.78,0.45,0.63,0.52
AP001180.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS21,20.76,23.41,20.75,32.3,34.65,32.58,35.04,35.91,31.93
AC007448.3,0.23,0.32,0.0,0.05,0.0,0.0,0.16,0.0,0.12
RN7SL616P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR5197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC105245.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007922.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC127024.5,0.98,1.04,0.38,0.26,1.13,0.86,0.85,1.32,0.4
MIR4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011731.1,0.0,0.0,0.0,0.11,0.13,0.22,0.11,0.12,0.12
RDM1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
AC055811.3,0.45,0.24,0.39,0.87,0.82,0.43,0.63,0.47,0.49
AC025198.1,0.0,0.17,0.0,0.12,0.14,0.54,0.12,0.27,0.65
MIR5681A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL162P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDM1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
AL354674.1,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0
MIR4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP002478.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3689F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC021549.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP005242.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDF10,0.08,0.06,0.08,0.08,0.09,0.01,0.08,0.03,0.05
MIR4650-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005697.2,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
MTCYBP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008133.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE22P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005838.2,2.24,3.48,3.15,1.18,3.93,1.59,3.42,2.2,1.49
AP001381.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR5701-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC023575.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL356P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA10-MAGEA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011195.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF1P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL377P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
MIR5579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC018697.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOLA2P1,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP001025.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FO680682.1,0.0,0.96,0.0,0.13,0.0,0.13,0.0,0.14,0.0
MIR4254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC091027.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006441.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC037487.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079336.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC018521.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008109.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LONRF2P1,0.16,0.42,0.0,0.0,0.0,0.06,0.0,0.06,0.0
RN7SL176P,0.29,0.02,0.02,0.69,0.41,0.0,0.09,0.74,0.03
MIR4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFWD2P1,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.02
AC103808.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL202P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC024267.6,0.04,0.05,0.0,0.13,0.47,0.09,0.15,0.03,0.15
MIR3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC103810.5,0.0,0.0,0.51,0.0,0.0,0.0,0.07,0.0,0.0
MIR4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC053481.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETP3,0.93,0.46,0.13,0.76,0.62,0.53,0.81,0.86,0.61
MIR3126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093484.4,0.22,0.46,0.0,0.0,0.0,0.0,0.15,0.0,0.53
AC129510.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007952.9,0.0,0.0,1.0,0.0,0.41,0.69,0.0,0.0,0.0
MIR4739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005703.4,0.0,0.0,0.0,0.29,0.08,0.0,0.0,0.0,0.0
MIR5692C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC233702.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC087164.1,6.23,6.67,4.18,0.51,0.23,0.23,0.14,0.08,0.27
AL135905.1,1.26,0.69,0.91,0.46,0.65,0.41,0.47,0.5,0.17
MIR4274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138761.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4K8P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC044840.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMD7P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP001793.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGC12916,5.5,4.77,4.37,3.86,3.77,1.11,1.71,1.06,1.53
RN7SL48P,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC021534.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO15B,84.93,95.43,152.76,43.93,41.8,51.55,50.32,54.89,57.67
AC134407.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079336.5,0.06,0.01,0.11,0.13,0.12,0.25,0.35,0.32,0.28
MIR4676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL14P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR5695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC015688.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSG1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D29,0.09,0.37,0.08,0.17,0.07,0.06,0.08,0.07,0.13
GTF2IP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC103808.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005304.3,0.43,0.11,0.22,0.39,0.18,0.15,0.15,0.42,0.18
MIR3135A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC209154.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL524P,0.22,0.24,0.0,0.32,0.19,0.31,0.0,0.17,0.0
MIR5680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3680-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC137735.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP000897.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL619P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC015688.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC116003.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011840.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3GL1P1,5.85,5.68,5.37,1.93,3.16,1.85,2.63,1.8,1.88
MIR4444-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP005136.2,0.14,0.25,0.14,0.54,0.47,0.56,0.75,0.43,0.57
LGALS9DP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL7P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009137.2,0.08,0.78,0.34,0.12,0.41,0.29,0.11,0.25,0.33
MIR4419A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC127540.1,0.08,0.08,0.15,0.16,0.06,0.11,0.05,0.0,0.12
AP005432.1,0.13,0.04,0.08,0.04,0.08,0.07,0.08,0.04,0.16
AC087575.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR548H5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR548AE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIAP57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP005901.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPNA2P3,3.39,4.07,3.56,0.49,1.49,0.97,0.36,1.3,0.69
AC018521.7,0.06,0.05,0.1,0.08,0.09,0.02,0.01,0.04,0.06
AC129492.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
AC011195.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3689E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL712P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC061975.6,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
GAPLINC,0.26,0.09,0.0,0.06,0.21,0.0,0.0,0.07,0.11
AC008088.1,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0
AC068254.1,0.23,0.12,0.0,0.08,0.29,0.08,0.0,0.0,0.0
AC093330.1,1.91,1.71,1.08,1.32,1.19,1.35,1.92,1.27,1.19
AP001021.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090912.2,0.0,0.0,0.0,0.0,0.2,0.0,0.22,0.12,0.13
MIR4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITM2BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3910-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPSAP67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
