gene_name,TC_M_43_1,TC_M_43_2,TC_F_21_1,ATC_M_43_2,ATC_M_43_1,ATC_F_21_3,ATC_F_21_4,ATC_F_21_1,ATC_F_21_2
AC009229.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCP1P1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
AL445471.1,11.0,6.0,4.0,75.0,57.0,74.0,66.0,71.0,51.0
NAP1L1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDI2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC114488.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL19P20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL096701.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC073065.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC108059.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008154.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC233280.1,5.0,6.0,3.0,7.0,9.0,11.0,17.0,10.0,11.0
AC006001.3,641.19,763.06,650.4,557.18,401.64,354.78,409.93,369.39,376.17
MRPS16P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5PDP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM1A,22.37,7.63,0.98,48.56,36.2,32.36,57.69,48.05,63.95
AL050349.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC069542.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL358473.1,2.0,2.0,5.0,127.0,113.0,81.0,85.0,60.0,57.0
AC004870.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009495.1,3.0,6.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0
AC087071.1,0.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
RPS15AP28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092783.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC103564.1,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGES3P3,0.0,1.1,0.0,1.12,1.11,5.52,4.47,0.0,1.11
LINC00200,21.0,15.0,49.0,26.0,14.0,10.0,14.0,15.0,16.0
AL162408.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINH1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBMY2NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073987.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD9P6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC044860.1,0.0,1.5,12.48,23.43,12.37,42.11,22.2,32.63,9.79
AL033527.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00242,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CYCSP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC096633.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA1P66,3.0,1.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0
KRT18P4,26.0,29.0,16.0,11.0,10.0,9.0,24.0,13.0,21.0
AC105398.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL162400.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3L4P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL356056.1,0.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,4.0
LINC00582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC022201.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEM1AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT18P53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT18P53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011891.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBMY1KP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL37P18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
TTTY10,18.0,14.0,0.0,26.0,32.0,0.0,0.0,0.0,0.0
HMGN1P37,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
PPP1R12BP1,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0
AL451000.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LINC00710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNPT1P1,7.0,18.0,11.0,4.0,7.0,4.0,7.0,11.0,6.0
AL358452.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359636.1,1.0,0.0,3.0,0.0,0.0,7.0,4.0,5.0,5.0
LINC00377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL627313.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBP2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP9YP31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA1P8,0.0,1.02,0.0,0.0,2.05,0.0,0.0,0.0,0.0
OR8C1P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138089.1,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
ST13P13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL807752.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL445488.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC37A12P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL596223.1,3.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0
AL160411.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004691.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POM121L8P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016708.1,1.0,3.0,2.0,13.0,7.0,7.0,15.0,14.0,10.0
PES1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL451048.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC091493.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL157788.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BX664615.1,4.41,8.27,0.0,25.68,11.4,9.7,5.76,4.1,3.79
AL662860.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BX284656.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REV3L-IT1,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0
AL133353.1,0.0,0.0,0.0,5.18,3.5,0.0,0.0,0.0,0.0
EEF1DP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR53P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL031963.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
AL356387.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP000522.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABP5P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL451142.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP000431.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139161.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFPL4AL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL451140.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBB8P1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AL121845.1,37.0,35.0,30.0,5.0,1.0,14.0,18.0,12.0,8.0
AC006455.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF9P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIAP25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL358876.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP001464.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010737.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL353633.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPP40P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BX088651.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL353693.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133268.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ORM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCHR2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGB1P45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT8P12,43.0,31.0,35.0,60.0,58.0,75.0,68.0,55.0,54.0
AC008269.1,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0
AC244197.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLEU1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTF2P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAP2-IT1,9.0,23.0,34.0,13.0,13.0,8.0,14.0,15.0,9.0
AC069154.1,2.0,0.0,5.0,3.0,3.0,0.0,4.0,0.0,5.0
AL391839.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006947.1,8.0,18.0,5.0,2.0,2.0,2.0,4.0,3.0,3.0
GK-IT1,0.0,3.0,0.0,13.0,9.0,8.0,14.0,12.0,11.0
PGBD4P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC046143.1,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
DANT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP000568.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079305.3,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0
AL136084.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093414.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDY22P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCO2P12,1.98,0.0,0.0,3.16,1.9,2.5,3.06,1.72,6.18
AL392185.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL596268.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYI-AS1,1.0,2.0,2.12,1.13,2.0,0.0,6.0,0.0,3.15
ACTG1P9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP9-11P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007563.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC3-DT,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
CYCSP51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPY19L1P1,3.17,4.09,24.62,15.26,15.38,23.46,28.0,40.0,41.56
PIN1P1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R2P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBTFL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006967.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGN2P19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090587.2,14.0,32.0,23.0,44.0,20.0,43.0,38.0,51.0,46.0
AL450263.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC073062.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SZT2-AS1,0.0,4.0,6.0,0.0,4.0,3.0,0.0,3.0,6.0
LINC00452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
USP24P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CICP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006041.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC147651.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BX322557.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGB1P16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010975.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR8B9P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01715,3.0,5.0,7.0,9.0,5.0,2.0,14.0,6.0,7.0
AC111152.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICD,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,8.0
HLA-DRB6,9.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139246.4,2.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
AC062039.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL031667.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL592148.1,3.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0
AL596330.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR5689HG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AL162151.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092580.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFD1P4Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359853.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL117328.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC018638.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
KCNQ1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFTA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP9YP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPM1P25,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.07,0.0
AL136181.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALGAPA1P1,42.76,60.91,61.97,25.83,79.41,20.35,73.52,46.73,39.55
AC133141.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL512625.2,11.9,25.18,8.65,46.15,23.01,16.23,9.58,20.34,10.37
RPL27AP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AC007349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ009632.2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
ANKRD26P4,11.0,7.0,3.0,3.0,3.0,0.0,1.0,4.0,0.0
AL139289.1,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LINC02069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC017048.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIP5K1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073850.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139413.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THEMIS3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL451062.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC114495.2,16.0,20.0,21.0,16.0,13.0,6.0,6.0,16.0,12.0
AC005162.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL157882.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS10P18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RLIMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LINC01789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010157.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC023669.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC127383.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LYST-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTG1P11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL731574.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL39P18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS17P1,44.0,51.0,53.0,21.0,17.0,15.0,12.0,9.0,17.0
PATL2,763.0,772.0,570.0,793.0,682.0,871.0,821.0,798.0,700.0
ROBO2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC243836.1,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
KSR1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104454.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG13-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC136489.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FO681548.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC012494.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL450327.1,1.0,0.0,1.0,8.0,6.0,0.0,3.0,2.0,2.0
AC005189.1,2.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0
AC105053.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL17P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL391863.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
AC092155.2,0.0,0.0,0.0,3.33,0.0,0.0,0.0,1.1,0.0
AC104455.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHKG1P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC244023.1,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0
GAS2L1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068580.1,10.0,3.0,4.0,10.0,4.0,3.0,2.0,3.0,1.0
FLT1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2V1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL591866.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYCBP2-AS2,2.0,6.0,4.0,3.0,2.0,2.0,3.0,1.0,4.0
LINC01523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC053503.2,2.0,0.0,1.0,6.0,3.0,9.0,8.0,3.0,7.0
KRT16P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC119677.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
AL136097.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z99127.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC105443.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC003986.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HNRNPA1P53,3.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0
LINC02572,0.0,0.0,0.0,3.0,7.0,6.0,8.0,4.0,2.0
LINC01739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL353194.1,4.0,12.0,5.0,7.0,7.0,5.0,8.0,8.0,9.0
GAPDHP26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010163.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NKX1-2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0
LINC00428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2DNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPY8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC012445.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPDHP17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP9YP17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL21P24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SACS-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL353597.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYARP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE9P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01204,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LINC02264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139421.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
SMC4P1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AL356753.1,4.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
GAPDHP58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4BP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP17L26,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
AL358074.1,4.0,1.0,0.0,3.0,1.0,2.0,9.0,4.0,2.0
RPL21P44,2.0,8.0,4.0,7.0,3.0,5.0,8.0,3.0,3.0
TNPO1P3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AL158825.2,11.0,13.0,11.0,3.0,3.0,1.0,6.0,9.0,3.0
AL390115.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR2B-AS1,13.0,11.0,8.0,10.0,9.0,4.0,2.0,4.0,1.0
MSX2P1,42.18,53.21,25.65,16.62,1.8,9.49,8.79,6.86,7.33
AC006017.1,18.0,12.0,19.0,9.0,5.0,8.0,10.0,9.0,12.0
SUCLA2P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL159987.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL109810.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYL8P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDX3P1,8.0,5.0,2.0,1.0,0.0,2.0,5.0,1.0,2.0
LINC00411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL391336.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL590762.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
AC004014.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTATP8P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL21P93,12.22,6.39,9.75,8.95,9.15,11.46,10.14,0.0,9.23
LINC01718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL137027.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL354707.2,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0
SUMO1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL356095.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC011287.1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0
MBNL1-AS1,116.0,120.0,102.0,106.0,67.0,54.0,77.0,55.0,68.0
LINC01822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTND5P2,40.0,47.0,27.0,11.0,16.0,3.0,9.0,5.0,4.0
METTL21AP1,13.0,10.0,17.0,12.0,7.0,8.0,15.0,5.0,12.0
AC016877.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSNDP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073115.1,6.0,11.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0
AL500527.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL137159.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
